"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"288","DQ164186_Cb_2002_VelocLon",232.079555090164,6.93574005414969,8.23439327841287,2.331119,14.12088,33.4693,1e+07,5.5
"289","DQ164187_Cb_2002_VelocLat",876.444287408857,26.1854459165848,1.66780742012198,-0.708,4.056247,33.4693,1e+07,5.5
"290","DQ164187_Cb_2002_VelocLon",844.512505921245,25.2335856838886,0.330932166514206,-5.011114,5.62727,33.4693,1e+07,5.5
"291","DQ164188_Cb_2003_VelocLat",861.719637118072,25.7468199482917,-0.0870697124376249,-2.993311,2.736284,33.4693,1e+07,5.5
"292","DQ164188_Cb_2003_VelocLon",856.695924968855,25.5995631285886,0.0897791328225305,-6.336198,6.645232,33.4693,1e+07,5.5
"293","DQ164189_Cb_2003_VelocLat",588.397549293349,17.5877113176283,1.01684510779145,-1.512944,3.580474,33.4693,1e+07,5.5
"294","DQ164189_Cb_2003_VelocLon",660.941970340187,19.756527166478,3.88936602397314,-2.055665,9.393544,33.4693,1e+07,5.5
"295","DQ164190_Cb_2003_VelocLat",623.291367485803,18.6317554827155,0.345781129425072,-2.183952,2.791883,33.4693,1e+07,5.5
"296","DQ164190_Cb_2003_VelocLon",612.798089800438,18.304056969633,4.07182735180577,-1.3713458,9.684754,33.4693,1e+07,5.5
"297","DQ164191_Cb_2003_VelocLat",518.192610864934,15.483612508479,0.910406488799001,-1.669664,3.464181,33.4693,1e+07,5.5
"298","DQ164191_Cb_2003_VelocLon",562.735122436644,16.8080660888312,2.80358789082619,-2.960332,8.511017,33.4693,1e+07,5.5
"299","DQ164192_Cb_2003_VelocLat",845.759588676581,25.2763724269481,0.193601749114095,-2.449604,2.71811,33.4693,1e+07,5.5
"300","DQ164192_Cb_2003_VelocLon",839.891004269079,25.0937646776602,1.34125680512786,-4.29707,7.149667,33.4693,1e+07,5.5
"301","DQ164193_Cb_2002_VelocLat",135.294539180287,4.04536259929428,5.23364294228635,2.64417,7.777878,33.4693,1e+07,5.5
