"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"548","location.DQ080068_Ah_2003.1",855.952075857715,165.140803938014,-1.6063959048861,-3.82668376784116,0.650558202148529,5.1866,10000,5.5
"549","location.DQ080068_Ah_2003.2",883.42622867607,170.342738030974,-12.5345177620435,-17.544001634306,-7.728404128472,5.1866,10000,5.5
"550","location.DQ080068_Ah_2003.3",808.694694948172,155.887640432844,30.2999643044971,30.2916261292452,30.308266806893,5.1866,10000,5.5
"551","location.DQ080068_Ah_2003.4",882.727284919594,170.202199410786,-114.940044049626,-114.949519117998,-114.930346384796,5.1866,10000,5.5
"552","location.DQ080069_Ec_2003.1",862.032536366397,166.220251217356,-6.38825809831302,-8.89355245773449,-3.92260484917114,5.1866,10000,5.5
"553","location.DQ080069_Ec_2003.2",852.478365425108,164.343060022703,2.11313922183358,-3.40026097521714,7.71195872387624,5.1866,10000,5.5
"554","location.DQ080069_Ec_2003.3",834.751556903953,160.96446079792,24.9300519731327,24.911406529399,24.9493887991839,5.1866,10000,5.5
"555","location.DQ080069_Ec_2003.4",826.490722509507,159.341697289531,-98.639845332791,-98.6591030631932,-98.6203693268295,5.1866,10000,5.5
"556","location.DQ080070_Qq_2003.1",863.972964170213,166.662917841139,-3.56715403901698,-5.79910891825203,-1.32152797206171,5.1866,10000,5.5
"557","location.DQ080070_Qq_2003.2",880.490734657041,169.769258484175,-5.8331371452574,-10.7019626164566,-0.731284353818615,5.1866,10000,5.5
"558","location.DQ080070_Qq_2003.3",844.375974938432,162.861296905532,29.3500188273538,29.3311432607467,29.3692549681597,5.1866,10000,5.5
"559","location.DQ080070_Qq_2003.4",868.18289101099,167.431098991984,-111.680012404189,-111.699255289229,-111.661189255938,5.1866,10000,5.5
"560","location.DQ080071_Ec_2002.1",831.33075092562,160.292291969315,-2.3657404342739,-4.97570898216834,0.209954709229444,5.1866,10000,5.5
"561","location.DQ080071_Ec_2002.2",865.779964726692,166.944943755102,-1.32597535538177,-6.99971740220306,4.42427573134261,5.1866,10000,5.5
"562","location.DQ080071_Ec_2002.3",870.649053109575,167.909194753248,28.7000273992683,28.6800193750204,28.718925964433,5.1866,10000,5.5
"563","location.DQ080071_Ec_2002.4",859.148104242089,165.701469305375,-82.0001379436833,-82.0196554270744,-81.9814782276552,5.1866,10000,5.5
"564","location.DQ080072_Dc_2001.1",830.055133899028,160.050735275052,-6.97253258688514,-9.69105404158261,-4.26029228826575,5.1866,10000,5.5
"565","location.DQ080072_Dc_2001.2",844.288810782774,162.829685618172,-0.668517920801111,-6.76790351997833,5.47770652071059,5.1866,10000,5.5
"566","location.DQ080072_Dc_2001.3",829.021047474718,159.976304388253,26.6900925126977,26.6704439023045,26.7093418637776,5.1866,10000,5.5
"567","location.DQ080072_Dc_2001.4",868.564627724297,167.400739957758,-80.0401597603941,-80.0588394217963,-80.0206578151402,5.1866,10000,5.5
"568","location.DQ164186_Cb_2002.1",853.417529525397,164.608930107774,0.413060167912452,-2.16942633580161,3.04966044867542,5.1866,10000,5.5
"569","location.DQ164186_Cb_2002.2",800.290417681787,154.36638916965,8.10915522856824,2.5362237971875,13.8181596894556,5.1866,10000,5.5
"570","location.DQ164186_Cb_2002.3",824.490897189296,158.943731619864,40.7398460025109,40.7205222386794,40.7592635330559,5.1866,10000,5.5
"571","location.DQ164186_Cb_2002.4",837.34680241399,161.501525606426,-73.7898999041167,-73.8090989046837,-73.7706549074733,5.1866,10000,5.5
"572","location.DQ164187_Cb_2002.1",819.355267798305,158.067414462175,1.64390356602729,-0.809925871231333,3.94755780435127,5.1866,10000,5.5
"573","location.DQ164187_Cb_2002.2",843.17388478383,162.624274431137,0.342178091451856,-4.75038640153777,5.57175851376394,5.1866,10000,5.5
"574","location.DQ164187_Cb_2002.3",845.122144529731,163.026356652983,42.1899704360202,42.17056377022,42.2088084439111,5.1866,10000,5.5
"575","location.DQ164187_Cb_2002.4",870.068544817325,167.796065820623,-75.8801625179802,-75.898714210705,-75.8609092600728,5.1866,10000,5.5
"576","location.DQ164188_Cb_2003.1",848.63907681981,163.654991881786,-0.0679237596659425,-2.93470451337227,2.73318065780543,5.1866,10000,5.5
"577","location.DQ164188_Cb_2003.2",816.400585788694,157.43254770047,0.0516319390011858,-6.46839833669492,6.16344052558661,5.1866,10000,5.5
"578","location.DQ164188_Cb_2003.3",874.461392769962,168.603078183517,41.1299559357681,41.1109155984758,41.1493437374422,5.1866,10000,5.5
"579","location.DQ164188_Cb_2003.4",845.696520995266,163.140729267875,-73.7900407512463,-73.80915050148,-73.7713061974714,5.1866,10000,5.5
"580","location.DQ164189_Cb_2003.1",854.633527492436,164.791051811656,0.920266096932017,-1.61996624024791,3.40342448381904,5.1866,10000,5.5
"581","location.DQ164189_Cb_2003.2",838.700764697853,161.829660775904,3.85465716278992,-1.73482059502377,9.4284356271688,5.1866,10000,5.5
"582","location.DQ164189_Cb_2003.3",849.5954062616,163.803762179618,42.5499545254547,42.5305718609399,42.5698469500278,5.1866,10000,5.5
"583","location.DQ164189_Cb_2003.4",873.924528005613,168.562435571267,-73.94004805076,-73.9588909330499,-73.9208753925188,5.1866,10000,5.5
"584","location.DQ164190_Cb_2003.1",795.446807254117,153.373094825743,0.251793723835416,-2.10507081268337,2.73381228411078,5.1866,10000,5.5
"585","location.DQ164190_Cb_2003.2",867.77402343534,167.324171468414,3.96077616395074,-1.48726396589663,9.24398776196306,5.1866,10000,5.5
