"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"anc_VelocLon.97","anc_VelocLon.97",446.845693189618,13.2559759467685,-1.56366651674806,-5.50478,2.44619,33.709,10000000,1
"anc_VelocLat.97","anc_VelocLat.97",423.615653086726,12.5668412912494,-1.7579629108879,-3.57875,0.0725035,33.709,10000000,1
"anc_VelocLon.98","anc_VelocLon.98",476.595103845293,14.1385120841702,-1.87438347623751,-6.04965,1.60997,33.709,10000000,1
"anc_VelocLat.98","anc_VelocLat.98",379.809910137505,11.2673146678188,-2.00513177755938,-3.75572,-0.473704,33.709,10000000,1
"anc_VelocLon.99","anc_VelocLon.99",394.217223046902,11.6947172282447,-2.5369974317758,-5.77151,1.00046,33.709,10000000,1
"anc_VelocLat.99","anc_VelocLat.99",419.513449137354,12.4451466711369,-3.62897018867925,-5.15379,-2.02176,33.709,10000000,1
"anc_VelocLon.100","anc_VelocLon.100",438.797346189722,13.0172163573444,-2.28794086385128,-5.7362,1.23178,33.709,10000000,1
"anc_VelocLat.100","anc_VelocLat.100",275.027604546599,8.1588775860037,-3.89774178690344,-5.57522,-2.37471,33.709,10000000,1
"anc_VelocLon.101","anc_VelocLon.101",724.260510726834,21.4856718006121,-1.37866089495006,-4.42901,1.70587,33.709,10000000,1
"anc_VelocLat.101","anc_VelocLat.101",354.886532494723,10.5279460231607,-2.31529548823529,-3.93075,-0.816201,33.709,10000000,1
"anc_VelocLon.102","anc_VelocLon.102",749.530385550013,22.23531951556,-3.83586881427303,-11.0928,4.13928,33.709,10000000,1
"anc_VelocLat.102","anc_VelocLat.102",356.055869159332,10.5626351763426,-0.154516640621532,-3.61778,2.95807,33.709,10000000,1
"sample1","sample",2.50805292070193,0.0752762146798105,5500000,1e+06,9550000,33.318,10000000,2
"lnPost1","lnPost",302.302248086374,9.07324113351263,-25532.6867036626,-25576.58,-25482.16,33.318,10000000,2
"lnLAlgn1","lnLAlgn",6.508557558023,0.195346586170328,-23914.83,-23914.83,-23914.83,33.318,10000000,2
"lnLSpac1","lnLSpac",303.550634244684,9.11070995391934,-1095.68886792453,-1139.21,-1045.34,33.318,10000000,2
"lnLVeloc1","lnLVeloc",495.235195546271,14.8638932572865,-1100.21027746948,-1148.09,-1048.2,33.318,10000000,2
"lnLRate1","lnLRate",NA,NA,0,0,0,33.318,10000000,2
"lnLTime1","lnLTime",901,27.0424395221802,-516.14,-516.14,-516.14,33.318,10000000,2
"lnPSpac1","lnPSpac",343.271581320317,10.3028867675226,-6.02054574250832,-6.3525,-5.692674,33.318,10000000,2
"lnPRate1","lnPRate",NA,NA,0,0,0,33.318,10000000,2
"lnPTime1","lnPTime",NA,NA,0,0,0,33.318,10000000,2
"substRate1","substRate",901,27.0424395221802,4e-04,4e-04,4e-04,33.318,10000000,2
"clockRate1","clockRate",901,27.0424395221802,4e-04,4e-04,4e-04,33.318,10000000,2
"sigSqLon1","sigSqLon",338.878526596094,10.1710344737407,11.7783908213097,8.76897,15.2648,33.318,10000000,2
"sigSqLat1","sigSqLat",275.169260098272,8.25887688631586,2.37536357380688,1.76158,3.09558,33.318,10000000,2
"nEff1","nEff",NA,NA,100,100,100,33.318,10000000,2
"growth1","growth",901,27.0424395221802,1e-06,1e-06,1e-06,33.318,10000000,2
"speed1","speed",80.638760558411,2.42027614377847,329.098230854606,293.817,364.076,33.318,10000000,2
"displacement1","displacement",80.638760558411,2.42027614377847,329.098230854606,293.817,364.076,33.318,10000000,2
"speedfromveloc1","speedfromveloc",92.6199170900503,2.77987625577917,514.71922863485,450.685,582.658,33.318,10000000,2
"obsVarLon1","obsVarLon",901,27.0424395221802,1e-04,1e-04,1e-04,33.318,10000000,2
"obsVarLat1","obsVarLat",901,27.0424395221802,1e-04,1e-04,1e-04,33.318,10000000,2
"rootTime1","rootTime",2.64561605051473,0.0794050078190385,1995.39,1995.39,1995.39,33.318,10000000,2
"rootLon1","rootLon",220.6405910402,6.62226397263342,-70.9824917869034,-86.6812,-55.7686,33.318,10000000,2
"rootLat1","rootLat",225.108095400668,6.75635078338038,39.5517605993341,32.1767,46.5409,33.318,10000000,2
"nu1","nu",38.8346879200267,1.16557680293015,0.1,0.1,0.1,33.318,10000000,2
"rrNormFact1","rrNormFact",NA,NA,1,1,1,33.318,10000000,2
"rrRateMult1","rrRateMult",NA,NA,1,1,1,33.318,10000000,2
"rrwNormFact1","rrwNormFact",NA,NA,1,1,1,33.318,10000000,2
"accNarrowExchange1","accNarrowExchange",NA,NA,0,0,0,33.318,10000000,2
"accWideExchange1","accWideExchange",NA,NA,0,0,0,33.318,10000000,2
"accMoveRootTime1","accMoveRootTime",NA,NA,0,0,0,33.318,10000000,2
"accMoveScaleTime1","accMoveScaleTime",NA,NA,0,0,0,33.318,10000000,2
"accNodeTimes1","accNodeTimes",NA,NA,0,0,0,33.318,10000000,2
"accRatesShrink1","accRatesShrink",NA,NA,0,0,0,33.318,10000000,2
"accSigsq1","accSigsq",197.036823766899,5.91382507254034,0.222734038845727,0.148515,0.316832,33.318,10000000,2
"accSigsqScale1","accSigsqScale",NA,NA,0,0,0,33.318,10000000,2
"accVeloc1","accVeloc",786.381603602667,23.6023051684575,0.514007520532741,0.458937,0.565217,33.318,10000000,2
"tuneRatesShrink1","tuneRatesShrink",NA,NA,1,1,1,33.318,10000000,2
"tuneVeloc1","tuneVeloc",NA,NA,1e+06,1e+06,1e+06,33.318,10000000,2
"sigSqSonLeft1","sigSqSonLeft",NA,NA,1,1,1,33.318,10000000,2
"sigSqSonRght1","sigSqSonRght",NA,NA,1,1,1,33.318,10000000,2
"rrSonLeft1","rrSonLeft",NA,NA,1,1,1,33.318,10000000,2
"rrSonRght1","rrSonRght",NA,NA,1,1,1,33.318,10000000,2
"root_VelocLon1","root_VelocLon",526.766534685616,15.8102687642,-3.85485622497225,-11.2284,4.14915,33.318,10000000,2
"root_VelocLat1","root_VelocLat",730.978356594326,21.9394428415369,-0.111456046193119,-3.73367,3.08294,33.318,10000000,2
"DQ080061_Ccs_2004_VelocLon1","DQ080061_Ccs_2004_VelocLon",857.215695479582,25.7283058850946,0.560099296015538,-7.8831,8.63308,33.318,10000000,2
"DQ080061_Ccs_2004_VelocLat1","DQ080061_Ccs_2004_VelocLat",520.810185464257,15.6314960521117,-1.96207749924528,-5.34765,2.1879,33.318,10000000,2
"DQ164203_Ph_2003_VelocLon1","DQ164203_Ph_2003_VelocLon",799.085222453756,23.98358912461,-4.00650630244173,-10.8641,1.90177,33.318,10000000,2
"DQ164203_Ph_2003_VelocLat1","DQ164203_Ph_2003_VelocLat",442.44687763561,13.279514905925,1.08660136416204,-1.99953,3.68112,33.318,10000000,2
"DQ666448_Hs_2004_VelocLon1","DQ666448_Hs_2004_VelocLon",901,27.0424395221802,-1.97794360590677,-6.44209,3.17912,33.318,10000000,2
"DQ666448_Hs_2004_VelocLat1","DQ666448_Hs_2004_VelocLat",716.421491214632,21.5025359029543,-0.107635326502775,-2.37512,1.94421,33.318,10000000,2
"DQ666451_Hs_2005_VelocLon1","DQ666451_Hs_2005_VelocLon",901,27.0424395221802,-0.815889294007769,-6.8539,4.59873,33.318,10000000,2
"DQ666451_Hs_2005_VelocLat1","DQ666451_Hs_2005_VelocLat",781.765596971405,23.4637612393122,-0.0280696282019978,-2.63653,2.35576,33.318,10000000,2
"DQ164201_Hs_2004_VelocLon1","DQ164201_Hs_2004_VelocLon",637.492218897293,19.1335680082026,-2.85695097826859,-7.60276,1.20018,33.318,10000000,2
"DQ164201_Hs_2004_VelocLat1","DQ164201_Hs_2004_VelocLat",726.124537599132,21.7937612581527,-0.426494654017758,-2.42319,1.54246,33.318,10000000,2
"WG144_Hs_2006.67_VelocLon1","WG144_Hs_2006.67_VelocLon",901,27.0424395221802,0.168352788058824,-6.75894,7.47637,33.318,10000000,2
"WG144_Hs_2006.67_VelocLat1","WG144_Hs_2006.67_VelocLat",901,27.0424395221802,-0.872999156859045,-3.97688,2.18667,33.318,10000000,2
"WG149_Hs_2007.63_VelocLon1","WG149_Hs_2007.63_VelocLon",794.16189415463,23.835821302438,-2.38289854183241,-9.29255,5.20363,33.318,10000000,2
"WG149_Hs_2007.63_VelocLat1","WG149_Hs_2007.63_VelocLat",901,27.0424395221802,0.00244400154162044,-2.91051,3.55841,33.318,10000000,2
"WG009_Hs_2005.67_VelocLon1","WG009_Hs_2005.67_VelocLon",901,27.0424395221802,2.04564806968923,-3.67819,7.51704,33.318,10000000,2
"WG009_Hs_2005.67_VelocLat1","WG009_Hs_2005.67_VelocLat",901,27.0424395221802,-1.07782562407325,-3.88263,1.57953,33.318,10000000,2
"WG132_Hs_2005.76_VelocLon1","WG132_Hs_2005.76_VelocLon",901,27.0424395221802,-4.38657744106548,-10.3902,1.48788,33.318,10000000,2
"WG132_Hs_2005.76_VelocLat1","WG132_Hs_2005.76_VelocLat",878.750632530893,26.3746513155319,-0.0312719154883463,-2.44229,2.74529,33.318,10000000,2
"WG007_Hs_2005.59_VelocLon1","WG007_Hs_2005.59_VelocLon",756.165706755806,22.6954110917764,1.59919341733629,-4.50826,7.53021,33.318,10000000,2
"WG007_Hs_2005.59_VelocLat1","WG007_Hs_2005.59_VelocLat",707.208563300174,21.2260208686048,-1.20865277084351,-3.93371,1.45237,33.318,10000000,2
"DQ431712WG252_Hs_2004.57_VelocLon1","DQ431712WG252_Hs_2004.57_VelocLon",901,27.0424395221802,-1.78954432436182,-6.93343,2.93939,33.318,10000000,2
"DQ431712WG252_Hs_2004.57_VelocLat1","DQ431712WG252_Hs_2004.57_VelocLat",887.427495074219,26.6350769876409,-0.822981834755827,-2.7942,1.37033,33.318,10000000,2
"DQ080053_Ct_2003_VelocLon1","DQ080053_Ct_2003_VelocLon",333.783549217543,10.0181148093386,-2.73127294739179,-7.24066,1.99957,33.318,10000000,2
"DQ080053_Ct_2003_VelocLat1","DQ080053_Ct_2003_VelocLat",333.698082036199,10.0155496139084,2.07309521396226,-0.108403,3.9805,33.318,10000000,2
"DQ431704WG219_Hs_2004.57_VelocLon1","DQ431704WG219_Hs_2004.57_VelocLon",901,27.0424395221802,0.564652796958934,-3.54999,4.98598,33.318,10000000,2
"DQ431704WG219_Hs_2004.57_VelocLat1","DQ431704WG219_Hs_2004.57_VelocLat",901,27.0424395221802,2.51542387480577,0.713458,4.5302,33.318,10000000,2
"DQ431702WG216_Hs_2004.57_VelocLon1","DQ431702WG216_Hs_2004.57_VelocLon",867.387748706888,26.0336079208502,0.629050396104328,-3.77204,4.7706,33.318,10000000,2
"DQ431702WG216_Hs_2004.57_VelocLat1","DQ431702WG216_Hs_2004.57_VelocLat",901,27.0424395221802,2.50582890689234,0.659218,4.31345,33.318,10000000,2
"WG011_Hs_2006.66_VelocLon1","WG011_Hs_2006.66_VelocLon",901,27.0424395221802,1.70495867857936,-4.34649,9.10109,33.318,10000000,2
"WG011_Hs_2006.66_VelocLat1","WG011_Hs_2006.66_VelocLat",803.583587130304,24.1186021709077,-1.82001769513873,-5.02567,0.966422,33.318,10000000,2
"WG013_Hs_2007.48_VelocLon1","WG013_Hs_2007.48_VelocLon",901,27.0424395221802,0.875592093962264,-5.22981,6.85869,33.318,10000000,2
"WG013_Hs_2007.48_VelocLat1","WG013_Hs_2007.48_VelocLat",792.355596304645,23.7816074285565,-0.89778487691454,-3.43174,1.92312,33.318,10000000,2
"DQ666449_Hs_2005_VelocLon1","DQ666449_Hs_2005_VelocLon",691.809277180074,20.7638296770537,5.58667360077691,-0.369992,10.7857,33.318,10000000,2
"DQ666449_Hs_2005_VelocLat1","DQ666449_Hs_2005_VelocLat",645.140014074581,19.3631074516652,-1.61885576152053,-4.30014,0.616912,33.318,10000000,2
"DQ431711WG251_Hs_2004_VelocLon1","DQ431711WG251_Hs_2004_VelocLon",901,27.0424395221802,-2.64549218605993,-7.06243,1.9547,33.318,10000000,2
"DQ431711WG251_Hs_2004_VelocLat1","DQ431711WG251_Hs_2004_VelocLat",684.738197136795,20.5515996499428,-0.816705992475028,-2.85298,1.18378,33.318,10000000,2
"WG124_Hs_2005.69_VelocLon1","WG124_Hs_2005.69_VelocLon",835.289215892288,25.0702087728041,1.59754662702553,-4.81191,8.02294,33.318,10000000,2
"WG124_Hs_2005.69_VelocLat1","WG124_Hs_2005.69_VelocLat",901,27.0424395221802,-0.236502980210877,-2.94686,2.29449,33.318,10000000,2
"DQ080052_Ct_2003_VelocLon1","DQ080052_Ct_2003_VelocLon",324.926276834698,9.7522743512425,-7.33103482463929,-12.4618,-2.82905,33.318,10000000,2
"DQ080052_Ct_2003_VelocLat1","DQ080052_Ct_2003_VelocLat",333.972007524122,10.0237711604575,-1.97776622896781,-4.20706,-0.0412045,33.318,10000000,2
"DQ080051_Ct_2003_VelocLon1","DQ080051_Ct_2003_VelocLon",301.696469301844,9.05505940638225,-2.63977926937847,-6.82016,2.16419,33.318,10000000,2
"DQ080051_Ct_2003_VelocLat1","DQ080051_Ct_2003_VelocLat",480.05327965179,14.4082261735936,-3.77683800110988,-6.12751,-1.93809,33.318,10000000,2
"DQ080063_Cl_2003_VelocLon1","DQ080063_Cl_2003_VelocLon",302.62782362038,9.0830128945429,-10.8178135294118,-16.1185,-5.18721,33.318,10000000,2
"DQ080063_Cl_2003_VelocLat1","DQ080063_Cl_2003_VelocLat",396.425834385055,11.8982482257355,-1.88241220834628,-4.49404,0.630238,33.318,10000000,2
"DQ080064_Fa_2003_VelocLon1","DQ080064_Fa_2003_VelocLon",303.110369283861,9.09749592664208,-10.8123537069922,-16.3575,-5.29219,33.318,10000000,2
"DQ080064_Fa_2003_VelocLat1","DQ080064_Fa_2003_VelocLat",398.48360807136,11.9600098466703,-1.88558735391454,-4.57153,0.565357,33.318,10000000,2
"DQ080068_Ah_2003_VelocLon1","DQ080068_Ah_2003_VelocLon",303.110369283861,9.09749592664208,-10.8123537069922,-16.3575,-5.29219,33.318,10000000,2
"DQ080068_Ah_2003_VelocLat1","DQ080068_Ah_2003_VelocLat",398.48360807136,11.9600098466703,-1.88558735391454,-4.57153,0.565357,33.318,10000000,2
"DQ080065_Qq_2003_VelocLon1","DQ080065_Qq_2003_VelocLon",303.110369283861,9.09749592664208,-10.8123537069922,-16.3575,-5.29219,33.318,10000000,2
"DQ080065_Qq_2003_VelocLat1","DQ080065_Qq_2003_VelocLat",398.48360807136,11.9600098466703,-1.88558735391454,-4.57153,0.565357,33.318,10000000,2
"DQ080066_Px_2003_VelocLon1","DQ080066_Px_2003_VelocLon",303.110369283861,9.09749592664208,-10.8123537069922,-16.3575,-5.29219,33.318,10000000,2
"DQ080066_Px_2003_VelocLat1","DQ080066_Px_2003_VelocLat",398.48360807136,11.9600098466703,-1.88558735391454,-4.57153,0.565357,33.318,10000000,2
"DQ080067_Bvs_2003_VelocLon1","DQ080067_Bvs_2003_VelocLon",303.110369283861,9.09749592664208,-10.8123537069922,-16.3575,-5.29219,33.318,10000000,2
"DQ080067_Bvs_2003_VelocLat1","DQ080067_Bvs_2003_VelocLat",398.48360807136,11.9600098466703,-1.88558735391454,-4.57153,0.565357,33.318,10000000,2
"DQ080070_Qq_2003_VelocLon1","DQ080070_Qq_2003_VelocLon",246.055468007781,7.38506116837089,-4.86178173118757,-9.95932,0.376441,33.318,10000000,2
"DQ080070_Qq_2003_VelocLat1","DQ080070_Qq_2003_VelocLat",407.452167426981,12.2291904504166,-3.66540269700333,-6.20491,-1.26736,33.318,10000000,2
"DQ080069_Ec_2003_VelocLon1","DQ080069_Ec_2003_VelocLon",343.948240463688,10.3231958840173,2.5719383236404,-2.62555,8.03574,33.318,10000000,2
"DQ080069_Ec_2003_VelocLat1","DQ080069_Ec_2003_VelocLat",291.963782657369,8.76294443416079,-6.39543533851276,-8.76959,-3.66718,33.318,10000000,2
"DQ431707WG237_Hs_2004.58_VelocLon1","DQ431707WG237_Hs_2004.58_VelocLon",325.700421926398,9.77550939211232,-1.3966636945283,-7.21006,5.94353,33.318,10000000,2
"DQ431707WG237_Hs_2004.58_VelocLat1","DQ431707WG237_Hs_2004.58_VelocLat",174.407034519159,5.23461896029651,-0.0704732870421754,-2.98487,3.1964,33.318,10000000,2
"DQ431706WG236_Hs_2004.57_VelocLon1","DQ431706WG236_Hs_2004.57_VelocLon",329.747848974222,9.89698808374517,-1.48043474649279,-8.54763,5.7752,33.318,10000000,2
"DQ431706WG236_Hs_2004.57_VelocLat1","DQ431706WG236_Hs_2004.57_VelocLat",157.930226629865,4.7400872390259,-0.0644212921864595,-3.57091,3.1153,33.318,10000000,2
"DQ666452_Hs_2005_VelocLon1","DQ666452_Hs_2005_VelocLon",758.60858328135,22.7687311147533,0.185489856047725,-7.50154,7.90494,33.318,10000000,2
"DQ666452_Hs_2005_VelocLat1","DQ666452_Hs_2005_VelocLat",806.085949250417,24.1937075830007,2.51480994628191,-0.483359,6.07681,33.318,10000000,2
"DQ431699WG124_Hs_2003.73_VelocLon1","DQ431699WG124_Hs_2003.73_VelocLon",884.500943231051,26.5472400273441,2.84285455462819,-4.89686,8.46686,33.318,10000000,2
"DQ431699WG124_Hs_2003.73_VelocLat1","DQ431699WG124_Hs_2003.73_VelocLat",901,27.0424395221802,-2.81573989634739,-5.79552,0.0651926,33.318,10000000,2
"AY712948_Cq_2003_VelocLon1","AY712948_Cq_2003_VelocLon",493.964747434841,14.8257622736911,-4.0949678336515,-9.78994,1.7507,33.318,10000000,2
"AY712948_Cq_2003_VelocLat1","AY712948_Cq_2003_VelocLat",514.350846580471,15.4376267056987,-2.80485148945616,-5.22649,-0.212157,33.318,10000000,2
"DQ164197_Hs_2002_VelocLon1","DQ164197_Hs_2002_VelocLon",207.609809781518,6.23116062733412,6.21175572774695,0.235662,12.5296,33.318,10000000,2
"DQ164197_Hs_2002_VelocLat1","DQ164197_Hs_2002_VelocLat",167.482633890877,5.02679134074307,-2.44939959054384,-5.1647,0.416675,33.318,10000000,2
"DQ164196_Hs_2002_VelocLon1","DQ164196_Hs_2002_VelocLon",207.609809781518,6.23116062733412,6.21175572774695,0.235662,12.5296,33.318,10000000,2
"DQ164196_Hs_2002_VelocLat1","DQ164196_Hs_2002_VelocLat",167.482633890877,5.02679134074307,-2.44939959054384,-5.1647,0.416675,33.318,10000000,2
"DQ431695WG082_Hs_2003_VelocLon1","DQ431695WG082_Hs_2003_VelocLon",526.087916255621,15.789900842056,-1.08455850065261,-7.09271,4.94014,33.318,10000000,2
"DQ431695WG082_Hs_2003_VelocLat1","DQ431695WG082_Hs_2003_VelocLat",643.102368854751,19.3019499626253,1.26537985199778,-1.25364,3.95728,33.318,10000000,2
"DQ164191_Cb_2003_VelocLon1","DQ164191_Cb_2003_VelocLon",497.51057535569,14.9321860662612,2.70120490845727,-3.59845,8.13038,33.318,10000000,2
"DQ164191_Cb_2003_VelocLat1","DQ164191_Cb_2003_VelocLat",562.575296497974,16.8850260069024,0.970737062719201,-1.75858,3.33665,33.318,10000000,2
"DQ164193_Cb_2002_VelocLon1","DQ164193_Cb_2002_VelocLon",180.366966125655,5.41349919339862,12.9852699445061,7.57133,18.9752,33.318,10000000,2
"DQ164193_Cb_2002_VelocLat1","DQ164193_Cb_2002_VelocLat",145.391658545201,4.36375708461494,5.28116781798002,2.85669,7.69973,33.318,10000000,2
"DQ431696WG104_Hs_2003.70_VelocLon1","DQ431696WG104_Hs_2003.70_VelocLon",689.419657123006,20.6921080834085,-0.139128869748058,-6.86038,6.84771,33.318,10000000,2
"DQ431696WG104_Hs_2003.70_VelocLat1","DQ431696WG104_Hs_2003.70_VelocLat",901,27.0424395221802,1.70260488752497,-1.45693,4.69871,33.318,10000000,2
"DQ431693WG020_Hs_2003.60_VelocLon1","DQ431693WG020_Hs_2003.60_VelocLon",901,27.0424395221802,-4.26905835960044,-10.7069,3.07663,33.318,10000000,2
"DQ431693WG020_Hs_2003.60_VelocLat1","DQ431693WG020_Hs_2003.60_VelocLat",846.017192647256,25.3921961896649,-0.910319613096559,-3.89795,2.44153,33.318,10000000,2
"DQ164198_Hs_2002_VelocLon1","DQ164198_Hs_2002_VelocLon",551.653875134283,16.5572325810158,-3.553255872697,-10.6214,4.38364,33.318,10000000,2
"DQ164198_Hs_2002_VelocLat1","DQ164198_Hs_2002_VelocLat",266.146065174262,7.98805646120001,-2.61436697968923,-5.83815,1.08057,33.318,10000000,2
"DQ164205_Hs_2002_VelocLon1","DQ164205_Hs_2002_VelocLon",554.163891562442,16.6325677280282,-3.56641913125416,-10.6898,4.38364,33.318,10000000,2
"DQ164205_Hs_2002_VelocLat1","DQ164205_Hs_2002_VelocLat",262.485015250634,7.87817441775117,-2.6133946472697,-6.17251,0.725941,33.318,10000000,2
"DQ164199_Hs_2003_VelocLon1","DQ164199_Hs_2003_VelocLon",441.983899818473,13.2656191793767,-2.54191267834628,-8.60072,4.13473,33.318,10000000,2
"DQ164199_Hs_2003_VelocLat1","DQ164199_Hs_2003_VelocLat",557.640011220672,16.7368993103029,-2.21054790421754,-5.02132,0.722269,33.318,10000000,2
"DQ666450_Hs_2005_VelocLon1","DQ666450_Hs_2005_VelocLon",901,27.0424395221802,-0.933086482930078,-9.05073,6.28296,33.318,10000000,2
"DQ666450_Hs_2005_VelocLat1","DQ666450_Hs_2005_VelocLat",901,27.0424395221802,-0.98865565336071,-4.30491,2.92636,33.318,10000000,2
"DQ176637_Qq_2002_VelocLon1","DQ176637_Qq_2002_VelocLon",209.011346693144,6.27322608479333,-1.20186444329634,-6.60807,5.07603,33.318,10000000,2
"DQ176637_Qq_2002_VelocLat1","DQ176637_Qq_2002_VelocLat",213.216197156725,6.39942965234182,-1.26509832825749,-3.70832,1.61176,33.318,10000000,2
"DQ080059_Pn_2003_VelocLon1","DQ080059_Pn_2003_VelocLon",211.359696542829,6.34370900242599,-10.6212087902331,-15.6404,-5.56635,33.318,10000000,2
"DQ080059_Pn_2003_VelocLat1","DQ080059_Pn_2003_VelocLat",339.020957893564,10.1753093791213,2.60431394923418,0.301291,4.92092,33.318,10000000,2
"DQ080058_Cb_2003_VelocLon1","DQ080058_Cb_2003_VelocLon",340.683646959251,10.2252130067606,-8.6824653718091,-12.7805,-4.75491,33.318,10000000,2
"DQ080058_Cb_2003_VelocLat1","DQ080058_Cb_2003_VelocLat",300.497708152529,9.0190800213857,-0.617531458334073,-2.58413,1.19192,33.318,10000000,2
"DQ080057_Cb_2003_VelocLon1","DQ080057_Cb_2003_VelocLon",341.623196986679,10.2534124793409,-8.61505195338513,-12.8732,-4.51111,33.318,10000000,2
"DQ080057_Cb_2003_VelocLat1","DQ080057_Cb_2003_VelocLat",229.996772662963,6.90307859604307,-0.637858452441731,-2.33518,1.36868,33.318,10000000,2
"WG116_Hs_2005.65_VelocLon1","WG116_Hs_2005.65_VelocLon",851.556246986889,25.5584442939819,-0.250213864894562,-2.99748,2.26387,33.318,10000000,2
"WG116_Hs_2005.65_VelocLat1","WG116_Hs_2005.65_VelocLat",901,27.0424395221802,-0.294335068596004,-1.61605,0.803692,33.318,10000000,2
"WG103_Hs_2005.58_VelocLon1","WG103_Hs_2005.58_VelocLon",862.320906857157,25.8815327107617,-1.11201141718091,-4.89614,2.60768,33.318,10000000,2
"WG103_Hs_2005.58_VelocLat1","WG103_Hs_2005.58_VelocLat",901,27.0424395221802,-0.383459370059933,-2.03452,1.32227,33.318,10000000,2
"WG101_Hs_2005.57_VelocLon1","WG101_Hs_2005.57_VelocLon",835.266284708472,25.0695205206937,0.401643449317425,-3.04537,4.05271,33.318,10000000,2
"WG101_Hs_2005.57_VelocLat1","WG101_Hs_2005.57_VelocLat",708.734639957553,21.271824237876,-0.0392649164328524,-1.75736,1.54894,33.318,10000000,2
"WG148_Hs_2007.59_VelocLon1","WG148_Hs_2007.59_VelocLon",901,27.0424395221802,0.029483161309656,-5.35443,5.03987,33.318,10000000,2
"WG148_Hs_2007.59_VelocLat1","WG148_Hs_2007.59_VelocLat",901,27.0424395221802,0.168981610099889,-2.21221,2.61016,33.318,10000000,2
"WG091_Hs_2004.66_VelocLon1","WG091_Hs_2004.66_VelocLon",901,27.0424395221802,1.09564250413984,-2.42716,4.84719,33.318,10000000,2
"WG091_Hs_2004.66_VelocLat1","WG091_Hs_2004.66_VelocLat",772.160830337469,23.1754856335155,-0.104052061154273,-1.70942,1.62888,33.318,10000000,2
"DQ431710WG244_Hs_2004.58_VelocLon1","DQ431710WG244_Hs_2004.58_VelocLon",800.569748952049,24.0281454154526,-0.432313385236404,-3.99373,2.85782,33.318,10000000,2
"DQ431710WG244_Hs_2004.58_VelocLat1","DQ431710WG244_Hs_2004.58_VelocLat",763.341896919913,22.9107958736993,-0.486016348394007,-1.9996,1.15191,33.318,10000000,2
"DQ431709WG240_Hs_2004.54_VelocLon1","DQ431709WG240_Hs_2004.54_VelocLon",855.101665299567,25.6648557926516,0.140213083007769,-3.63293,3.64154,33.318,10000000,2
"DQ431709WG240_Hs_2004.54_VelocLat1","DQ431709WG240_Hs_2004.54_VelocLat",787.862068314255,23.6467395496205,-0.253637729167592,-1.97236,1.25616,33.318,10000000,2
"WG080_Hs_2004.56_VelocLon1","WG080_Hs_2004.56_VelocLon",901,27.0424395221802,-0.988413756439512,-4.38577,3.47995,33.318,10000000,2
"WG080_Hs_2004.56_VelocLat1","WG080_Hs_2004.56_VelocLat",584.740429037057,17.5502860026729,-0.0293471871476137,-1.77026,1.68883,33.318,10000000,2
"WG099_Hs_2004.49_VelocLon1","WG099_Hs_2004.49_VelocLon",858.076949249224,25.7541553889556,1.03201888884573,-3.32876,5.29551,33.318,10000000,2
"WG099_Hs_2004.49_VelocLat1","WG099_Hs_2004.49_VelocLat",838.342753644708,25.1618570635905,-0.24374240645616,-2.12075,1.86949,33.318,10000000,2
"DQ080054_Cq_2003_VelocLon1","DQ080054_Cq_2003_VelocLon",276.808476959099,8.3080760237439,-9.52399996670366,-14.2071,-4.97989,33.318,10000000,2
"DQ080054_Cq_2003_VelocLat1","DQ080054_Cq_2003_VelocLat",246.909137465009,7.41068303814782,0.0906520255982242,-2.13462,1.82524,33.318,10000000,2
"DQ080060_Cc_2004_VelocLon1","DQ080060_Cc_2004_VelocLon",615.613108833643,18.4768926356217,0.378110989933407,-4.25176,4.92504,33.318,10000000,2
"DQ080060_Cc_2004_VelocLat1","DQ080060_Cc_2004_VelocLat",622.436871196684,18.6816997177707,-2.95823648612653,-5.15239,-0.809828,33.318,10000000,2
"DQ080055_Ct_2003_VelocLon1","DQ080055_Ct_2003_VelocLon",289.944258341072,8.70233082241045,-4.41587604605993,-8.67445,-0.155266,33.318,10000000,2
"DQ080055_Ct_2003_VelocLat1","DQ080055_Ct_2003_VelocLat",282.938049898033,8.49204783894692,-2.13297059300777,-3.82458,-0.0870119,33.318,10000000,2
"DQ431700WG213_Hs_2004_VelocLon1","DQ431700WG213_Hs_2004_VelocLon",253.604584661899,7.61163889374809,-7.67582352941176,-12.2269,-3.37433,33.318,10000000,2
"DQ431700WG213_Hs_2004_VelocLat1","DQ431700WG213_Hs_2004_VelocLat",261.489405859739,7.84829239029172,4.2866769145394,2.48571,6.20752,33.318,10000000,2
"DQ431708WG238_Hs_2004.54_VelocLon1","DQ431708WG238_Hs_2004.54_VelocLon",777.220621883841,23.3273492371643,-0.382410944560488,-5.01122,4.60452,33.318,10000000,2
"DQ431708WG238_Hs_2004.54_VelocLat1","DQ431708WG238_Hs_2004.54_VelocLat",584.425686659768,17.5408393859105,-1.11508160805771,-3.35215,0.994065,33.318,10000000,2
"DQ080056_Ct_2003_VelocLon1","DQ080056_Ct_2003_VelocLon",327.439083048399,9.82769323033791,-4.39849307738069,-9.36199,-0.097553,33.318,10000000,2
